source_airport,destination_airport,Airline,Airline ID,Source airport ID,Destination airport ID,Codeshare,Stops,Equipment,Route,number_airport
MVT,RGI,VT,692,1985,1990,,0,ATR,MVT-RGI,2
NHV,AUQ,VT,692,1987,5890,,0,ATR DHT,NHV-AUQ,4
NHV,PPT,VT,692,1987,4075,,0,ATR,NHV-PPT,4
NHV,UAH,VT,692,1987,5892,,0,DHT,NHV-UAH,4
NHV,UAP,VT,692,1987,5891,,0,DHT,NHV-UAP,4
PPT,AHE,VT,692,4075,5889,,0,ATR,PPT-AHE,28
PPT,AUQ,VT,692,4075,5890,,0,ATR,PPT-AUQ,28
PPT,AXR,VT,692,4075,1984,,0,ATR,PPT-AXR,28
PPT,BOB,VT,692,4075,1989,,0,ATR,PPT-BOB,28
PPT,FAV,VT,692,4075,1977,,0,ATR,PPT-FAV,28
PPT,HOI,VT,692,4075,1993,,0,ATR,PPT-HOI,28
PPT,HUH,VT,692,4075,1991,,0,ATR,PPT-HUH,28
PPT,MAU,VT,692,4075,1994,,0,ATR,PPT-MAU,28
PPT,MOZ,VT,692,4075,1992,,0,ATR DHT,PPT-MOZ,28
PPT,MVT,VT,692,4075,1985,,0,ATR,PPT-MVT,28
PPT,NHV,VT,692,4075,1987,,0,ATR,PPT-NHV,28
PPT,RFP,VT,692,4075,1995,,0,ATR,PPT-RFP,28
PPT,RGI,VT,692,4075,1990,,0,ATR,PPT-RGI,28
PPT,RKA,VT,692,4075,\N,,0,ATR,PPT-RKA,28
PPT,RMT,VT,692,4075,6926,,0,ATR,PPT-RMT,28
PPT,RUR,VT,692,4075,1971,,0,ATR,PPT-RUR,28
PPT,RVV,VT,692,4075,7456,,0,ATR,PPT-RVV,28
PPT,TIH,VT,692,4075,1975,,0,ATR,PPT-TIH,28
PPT,TKX,VT,692,4075,1986,,0,ATR,PPT-TKX,28
PPT,TUB,VT,692,4075,1972,,0,ATR,PPT-TUB,28
PPT,XMH,VT,692,4075,1978,,0,ATR,PPT-XMH,28
RFP,BOB,VT,692,1995,1989,,0,ATR,RFP-BOB,4
RFP,HUH,VT,692,1995,1991,,0,ATR,RFP-HUH,4
RFP,MAU,VT,692,1995,1994,,0,ATR,RFP-MAU,4
RFP,PPT,VT,692,1995,4075,,0,ATR,RFP-PPT,4
RGI,FAV,VT,692,1990,1977,,0,ATR,RGI-FAV,5
RGI,MVT,VT,692,1990,1985,,0,ATR,RGI-MVT,5
RGI,PPT,VT,692,1990,4075,,0,ATR,RGI-PPT,5
RGI,TIH,VT,692,1990,1975,,0,ATR,RGI-TIH,5
RGI,XMH,VT,692,1990,1978,,0,ATR,RGI-XMH,5
RKA,KHZ,VT,692,\N,\N,,0,ATR,RKA-KHZ,1
RMT,PPT,VT,692,6926,4075,,0,ATR,RMT-PPT,2
RMT,RUR,VT,692,6926,1971,,0,ATR,RMT-RUR,2
RUR,PPT,VT,692,1971,4075,,0,ATR,RUR-PPT,2
RUR,RMT,VT,692,1971,6926,,0,ATR,RUR-RMT,2
RVV,PPT,VT,692,7456,4075,,0,ATR,RVV-PPT,2
RVV,TUB,VT,692,7456,1972,,0,ATR,RVV-TUB,2
TIH,PPT,VT,692,1975,4075,,0,ATR,TIH-PPT,2
TIH,RGI,VT,692,1975,1990,,0,ATR,TIH-RGI,2
TKP,TKX,VT,692,1983,1986,,0,ATR,TKP-TKX,1
TKX,AHE,VT,692,1986,5889,,0,ATR,TKX-AHE,3
TKX,PPT,VT,692,1986,4075,,0,ATR,TKX-PPT,3
TKX,TKP,VT,692,1986,1983,,0,ATR,TKX-TKP,3
TUB,PPT,VT,692,1972,4075,,0,ATR,TUB-PPT,3
TUB,RUR,VT,692,1972,1971,,0,ATR,TUB-RUR,3
TUB,RVV,VT,692,1972,7456,,0,ATR,TUB-RVV,3
UAH,AUQ,VT,692,5892,5890,,0,DHT,UAH-AUQ,3
UAH,NHV,VT,692,5892,1987,,0,DHT,UAH-NHV,3
UAH,UAP,VT,692,5892,5891,,0,DHT,UAH-UAP,3
UAP,AUQ,VT,692,5891,5890,,0,DHT,UAP-AUQ,3
UAP,NHV,VT,692,5891,1987,,0,DHT ATR,UAP-NHV,3
UAP,UAH,VT,692,5891,5892,,0,DHT,UAP-UAH,3
XMH,AHE,VT,692,1978,5889,,0,ATR,XMH-AHE,3
XMH,PPT,VT,692,1978,4075,,0,ATR,XMH-PPT,3
XMH,RGI,VT,692,1978,1990,,0,ATR,XMH-RGI,3
AUS,MEX,VW,1290,3673,1824,,0,CRJ,AUS-MEX,42
MEX,AUS,VW,1290,1824,3673,,0,CRJ,MEX-AUS,94
MEX,MFE,VW,1290,1824,3826,,0,CRJ,MEX-MFE,94
MFE,MEX,VW,1290,3826,1824,,0,CRJ,MFE-MEX,5
MFE,SLP,VW,1290,3826,1842,,0,ATR,MFE-SLP,5
SLP,MFE,VW,1290,1842,3826,,0,ATR,SLP-MFE,6
ALC,KEF,W2,18553,1212,16,Y,0,320,ALC-KEF,96
ARN,BGW,W2,18553,737,4130,,0,320,ARN-BGW,123
ARN,EVG,W2,18553,737,714,Y,0,J31,ARN-EVG,123
ARN,HFS,W2,18553,737,5594,Y,0,J31,ARN-HFS,123
ARN,KID,W2,18553,737,703,Y,0,ER4,ARN-KID,123
ARN,MXX,W2,18553,737,698,Y,0,J31,ARN-MXX,123
BGW,ARN,W2,18553,4130,737,,0,320,BGW-ARN,13
BRE,FMO,W2,18553,353,341,,0,J32,BRE-FMO,43
BRE,ZRH,W2,18553,353,1678,,0,J32,BRE-ZRH,43
EBL,GOT,W2,18553,3989,687,Y,0,320,EBL-GOT,20
EVG,ARN,W2,18553,714,737,Y,0,J31,EVG-ARN,2
EVG,MXX,W2,18553,714,698,Y,0,J31,EVG-MXX,2
FMO,BRE,W2,18553,341,353,,0,J32,FMO-BRE,11
FMO,STR,W2,18553,341,350,,0,J32,FMO-STR,11
FMO,ZRH,W2,18553,341,1678,,0,J32,FMO-ZRH,11
GOT,EBL,W2,18553,687,3989,Y,0,320,GOT-EBL,32
HEL,POR,W2,18553,421,448,Y,0,SF3,HEL-POR,88
HER,RIX,W2,18553,1452,3953,,0,320,HER-RIX,59
HER,TLL,W2,18553,1452,415,Y,0,320,HER-TLL,59
HER,VNO,W2,18553,1452,3959,Y,0,320,HER-VNO,59
HFS,ARN,W2,18553,5594,737,Y,0,J31,HFS-ARN,2
HFS,TYF,W2,18553,5594,5596,Y,0,J31,HFS-TYF,2
KEF,ALC,W2,18553,16,1212,Y,0,320,KEF-ALC,32
KEF,SXF,W2,18553,16,337,Y,0,320,KEF-SXF,32
KID,ARN,W2,18553,703,737,Y,0,ER4,KID-ARN,1
LLA,PJA,W2,18553,734,6737,Y,0,J31,LLA-PJA,5
MHG,TXL,W2,18553,356,351,,0,D38,MHG-TXL,1
MXX,ARN,W2,18553,698,737,Y,0,J31,MXX-ARN,2
MXX,EVG,W2,18553,698,714,Y,0,J31,MXX-EVG,2
PJA,LLA,W2,18553,6737,734,Y,0,J31,PJA-LLA,2
PJA,TLL,W2,18553,6737,415,Y,0,J31,PJA-TLL,2
POR,HEL,W2,18553,448,421,Y,0,SF3,POR-HEL,3
RIX,HER,W2,18553,3953,1452,,0,320,RIX-HER,68
STR,FMO,W2,18553,350,341,,0,J32,STR-FMO,80
SXF,KEF,W2,18553,337,16,Y,0,320,SXF-KEF,69
TLL,HER,W2,18553,415,1452,Y,0,320,TLL-HER,28
TLL,PJA,W2,18553,415,6737,Y,0,J31,TLL-PJA,28
TLL,TYF,W2,18553,415,5596,Y,0,J31,TLL-TYF,28
TLL,URE,W2,18553,415,413,Y,0,J31,TLL-URE,28
TLV,VIN,W2,18553,1590,8209,,0,320,TLV-VIN,79
TXL,MHG,W2,18553,351,356,,0,D38,TXL-MHG,109
TYF,HFS,W2,18553,5596,5594,Y,0,J31,TYF-HFS,2
TYF,TLL,W2,18553,5596,415,Y,0,J31,TYF-TLL,2
URE,TLL,W2,18553,413,415,Y,0,J31,URE-TLL,1
VIN,TLV,W2,18553,8209,1590,,0,320,VIN-TLV,1
VNO,HER,W2,18553,3959,1452,Y,0,320,VNO-HER,46
ZRH,BRE,W2,18553,1678,353,,0,J32,ZRH-BRE,137
ZRH,FMO,W2,18553,1678,341,,0,J32,ZRH-FMO,137
ABB,ABV,W3,20976,\N,260,,0,73G,ABB-ABV,2
ABB,LOS,W3,20976,\N,273,,0,73G,ABB-LOS,2
ABV,ABB,W3,20976,260,\N,,0,73G,ABV-ABB,25
ABV,ACC,W3,20976,260,248,,0,CR9,ABV-ACC,25
ABV,BNI,W3,20976,260,262,,0,CR9 73G,ABV-BNI,25
ABV,CBQ,W3,20976,260,263,,0,73G,ABV-CBQ,25
ABV,ENU,W3,20976,260,264,,0,73G,ABV-ENU,25
ABV,GMO,W3,20976,260,\N,,0,CR9 DH4,ABV-GMO,25
ABV,IBA,W3,20976,260,266,,0,DH4,ABV-IBA,25
ABV,ILR,W3,20976,260,267,,0,CR9,ABV-ILR,25
ABV,KAN,W3,20976,260,270,,0,CR9 DH4,ABV-KAN,25
ABV,LOS,W3,20976,260,273,,0,738 CR9 73G,ABV-LOS,25
ABV,QOW,W3,20976,260,6730,,0,73G DH4,ABV-QOW,25
ABV,QRW,W3,20976,260,6972,,0,DH4,ABV-QRW,25
ABV,SKO,W3,20976,260,276,,0,CR9 73G,ABV-SKO,25
ABV,YOL,W3,20976,260,277,,0,CR9 73G,ABV-YOL,25
ACC,ABV,W3,20976,248,260,,0,CR9,ACC-ABV,30
BNI,ABV,W3,20976,262,260,,0,CR9 73G,BNI-ABV,2
BNI,LOS,W3,20976,262,273,,0,73G,BNI-LOS,2
CBQ,ABV,W3,20976,263,260,,0,73G,CBQ-ABV,2
CBQ,LOS,W3,20976,263,273,,0,73G CR9,CBQ-LOS,2
ENU,ABV,W3,20976,264,260,,0,73G,ENU-ABV,3
ENU,LOS,W3,20976,264,273,,0,73G,ENU-LOS,3
FNA,LOS,W3,20976,1059,273,,0,73G,FNA-LOS,11
GMO,ABV,W3,20976,\N,260,,0,CR9 DH4,GMO-ABV,1
IBA,ABV,W3,20976,266,260,,0,DH4,IBA-ABV,1
ILR,ABV,W3,20976,267,260,,0,CR9,ILR-ABV,1
JFK,LOS,W3,20976,3797,273,Y,0,345,JFK-LOS,162
JOS,LOS,W3,20976,268,273,,0,73G,JOS-LOS,1
KAD,LOS,W3,20976,269,273,,0,CR9,KAD-LOS,1
KAN,ABV,W3,20976,270,260,,0,DH4,KAN-ABV,7
KAN,LOS,W3,20976,270,273,,0,CR9,KAN-LOS,7
LOS,ABB,W3,20976,273,\N,,0,73G,LOS-ABB,43
LOS,ABV,W3,20976,273,260,,0,738 73G,LOS-ABV,43
LOS,BNI,W3,20976,273,262,,0,73G,LOS-BNI,43
LOS,CBQ,W3,20976,273,263,,0,73G,LOS-CBQ,43
LOS,ENU,W3,20976,273,264,,0,73G,LOS-ENU,43
LOS,FNA,W3,20976,273,1059,,0,73G,LOS-FNA,43
LOS,JFK,W3,20976,273,3797,Y,0,345,LOS-JFK,43
LOS,JOS,W3,20976,273,268,,0,73G,LOS-JOS,43
LOS,KAD,W3,20976,273,269,,0,CR9,LOS-KAD,43
LOS,KAN,W3,20976,273,270,,0,DH4 CR9,LOS-KAN,43
LOS,QOW,W3,20976,273,6730,,0,73G CR9 DH4,LOS-QOW,43
LOS,QRW,W3,20976,273,6972,,0,DH4,LOS-QRW,43
LOS,QUO,W3,20976,273,9826,,0,CR9,LOS-QUO,43
QOW,ABV,W3,20976,6730,260,,0,73G DH4,QOW-ABV,2
QOW,LOS,W3,20976,6730,273,,0,73G CR9 DH4,QOW-LOS,2
QRW,ABV,W3,20976,6972,260,,0,DH4,QRW-ABV,2
QRW,LOS,W3,20976,6972,273,,0,DH4,QRW-LOS,2
QUO,LOS,W3,20976,9826,273,,0,CR9,QUO-LOS,1
SKO,ABV,W3,20976,276,260,,0,CR9 73G,SKO-ABV,1
YOL,ABV,W3,20976,277,260,,0,CR9 73G,YOL-ABV,1
ANS,LIM,W4,16660,2787,2789,,0,DH8,ANS-LIM,1
ATA,LIM,W4,16660,2788,2789,,0,DH8,ATA-LIM,1
JAU,LIM,W4,16660,\N,2789,,0,DH8,JAU-LIM,1
LIM,ANS,W4,16660,2789,2787,,0,DH8,LIM-ANS,57
LIM,ATA,W4,16660,2789,2788,,0,DH8,LIM-ATA,57
LIM,JAU,W4,16660,2789,\N,,0,DH8,LIM-JAU,57
LIM,TGI,W4,16660,2789,9768,,0,DH8,LIM-TGI,57
TGI,LIM,W4,16660,9768,2789,,0,DH8,TGI-LIM,1
ALA,IKA,W5,3370,2908,4330,,0,313,ALA-IKA,45
BKK,IKA,W5,3370,3885,4330,,0,313,BKK-IKA,121
CAN,IKA,W5,3370,3370,4330,,0,313,CAN-IKA,150
DEL,IKA,W5,3370,3093,4330,,0,AB6,DEL-IKA,97
DUS,IKA,W5,3370,345,4330,,0,313,DUS-IKA,147
EBL,IKA,W5,3370,3989,4330,,0,313,EBL-IKA,20
IKA,ALA,W5,3370,4330,2908,,0,313,IKA-ALA,43
IKA,BKK,W5,3370,4330,3885,,0,313,IKA-BKK,43
IKA,CAN,W5,3370,4330,3370,,0,313,IKA-CAN,43
IKA,DEL,W5,3370,4330,3093,,0,AB6,IKA-DEL,43
IKA,DUS,W5,3370,4330,345,,0,313,IKA-DUS,43
IKA,EBL,W5,3370,4330,3989,,0,313,IKA-EBL,43
IKA,PVG,W5,3370,4330,3406,,0,313,IKA-PVG,43
PVG,IKA,W5,3370,3406,4330,,0,313,PVG-IKA,152
AES,GDN,W6,5461,630,668,,0,320,AES-GDN,10
AES,VNO,W6,5461,630,3959,,0,320,AES-VNO,10
AGP,BUD,W6,5461,1230,1489,,0,320,AGP-BUD,115
AHO,OTP,W6,5461,1517,1657,,0,320,AHO-OTP,31
ARW,BGY,W6,5461,1647,1525,,0,320,ARW-BGY,1
BCN,CLJ,W6,5461,1218,1652,,0,320,BCN-CLJ,163
BCN,GDN,W6,5461,1218,668,,0,320,BCN-GDN,163
BCN,KTW,W6,5461,1218,671,,0,320,BCN-KTW,163
BCN,POZ,W6,5461,1218,674,,0,320,BCN-POZ,163
BCN,TSR,W6,5461,1218,1663,,0,320,BCN-TSR,163
BEG,BVA,W6,5461,1739,1367,,0,320,BEG-BVA,52
BEG,CRL,W6,5461,1739,304,,0,320,BEG-CRL,52
BEG,DTM,W6,5461,1739,373,,0,320,BEG-DTM,52
BEG,EIN,W6,5461,1739,585,,0,320,BEG-EIN,52
BEG,FMM,W6,5461,1739,3986,,0,320,BEG-FMM,52
BEG,GSE,W6,5461,1739,691,,0,320,BEG-GSE,52
BEG,LTN,W6,5461,1739,492,,0,320,BEG-LTN,52
BEG,MLH,W6,5461,1739,\N,,0,320,BEG-MLH,52
BEG,MMX,W6,5461,1739,708,,0,320,BEG-MMX,52
BEG,NYO,W6,5461,1739,699,,0,320,BEG-NYO,52
BEG,TRF,W6,5461,1739,664,,0,320,BEG-TRF,52
BGO,GDN,W6,5461,636,668,,0,320,BGO-GDN,49
BGO,KTW,W6,5461,636,671,,0,320,BGO-KTW,49
BGO,VNO,W6,5461,636,3959,,0,320,BGO-VNO,49
BGY,ARW,W6,5461,1525,1647,,0,320,BGY-ARW,80
BGY,CLJ,W6,5461,1525,1652,,0,320,BGY-CLJ,80
BGY,CRA,W6,5461,1525,1654,,0,320,BGY-CRA,80
BGY,GDN,W6,5461,1525,668,,0,320,BGY-GDN,80
BGY,KTW,W6,5461,1525,671,,0,320,BGY-KTW,80
BGY,OTP,W6,5461,1525,1657,,0,320,BGY-OTP,80
BGY,PRG,W6,5461,1525,1587,,0,320,BGY-PRG,80
BGY,SKP,W6,5461,1525,1737,,0,320,BGY-SKP,80
BGY,SOF,W6,5461,1525,1194,,0,320,BGY-SOF,80
BGY,TSR,W6,5461,1525,1663,,0,320,BGY-TSR,80
BGY,WAW,W6,5461,1525,679,,0,320,BGY-WAW,80
BLQ,CLJ,W6,5461,1538,1652,,0,320,BLQ-CLJ,64
BLQ,OTP,W6,5461,1538,1657,,0,320,BLQ-OTP,64
BLQ,SOF,W6,5461,1538,1194,,0,320,BLQ-SOF,64
BLQ,TSR,W6,5461,1538,1663,,0,320,BLQ-TSR,64
BOJ,LTN,W6,5461,1191,492,,0,320,BOJ-LTN,11
BRI,BUD,W6,5461,1501,1489,,0,320,BRI-BUD,41
BRI,OTP,W6,5461,1501,1657,,0,320,BRI-OTP,41
BRI,PRG,W6,5461,1501,1587,,0,320,BRI-PRG,41
BUD,AGP,W6,5461,1489,1230,,0,320,BUD-AGP,77
BUD,BRI,W6,5461,1489,1501,,0,320,BUD-BRI,77
BUD,CTA,W6,5461,1489,1509,,0,320,BUD-CTA,77
BUD,DTM,W6,5461,1489,373,,0,320,BUD-DTM,77
BUD,DWC,W6,5461,1489,8076,,0,320,BUD-DWC,77
BUD,EIN,W6,5461,1489,585,,0,320,BUD-EIN,77
BUD,GSE,W6,5461,1489,691,,0,320,BUD-GSE,77
BUD,GYD,W6,5461,1489,2922,,0,320,BUD-GYD,77
BUD,HHN,W6,5461,1489,355,,0,320,BUD-HHN,77
BUD,IEV,W6,5461,1489,2944,,0,320,BUD-IEV,77
BUD,LCA,W6,5461,1489,1197,,0,320,BUD-LCA,77
BUD,MMX,W6,5461,1489,708,,0,320,BUD-MMX,77
BUD,MXP,W6,5461,1489,1524,,0,320,BUD-MXP,77
BUD,NAP,W6,5461,1489,1561,,0,320,BUD-NAP,77
BUD,NYO,W6,5461,1489,699,,0,320,BUD-NYO,77
BUD,SAW,W6,5461,1489,4317,,0,320,BUD-SAW,77
BUD,SKG,W6,5461,1489,1486,,0,320,BUD-SKG,77
BUD,VKO,W6,5461,1489,2988,,0,320,BUD-VKO,77
BVA,BEG,W6,5461,1367,1739,,0,320,BVA-BEG,59
BVA,CLJ,W6,5461,1367,1652,,0,320,BVA-CLJ,59
BVA,GDN,W6,5461,1367,668,,0,320,BVA-GDN,59
BVA,KTW,W6,5461,1367,671,,0,320,BVA-KTW,59
BVA,OTP,W6,5461,1367,1657,,0,320,BVA-OTP,59
BVA,POZ,W6,5461,1367,674,,0,320,BVA-POZ,59
BVA,SOF,W6,5461,1367,1194,,0,320,BVA-SOF,59
BVA,TGM,W6,5461,1367,1662,,0,320,BVA-TGM,59
BVA,TSR,W6,5461,1367,1663,,0,320,BVA-TSR,59
BVA,WAW,W6,5461,1367,679,,0,320,BVA-WAW,59
BVA,WRO,W6,5461,1367,680,,0,320,BVA-WRO,59
CGN,GDN,W6,5461,344,668,,0,320,CGN-GDN,92
CGN,KTW,W6,5461,344,671,,0,320,CGN-KTW,92
CGN,SKP,W6,5461,344,1737,,0,320,CGN-SKP,92
CIA,CLJ,W6,5461,1553,1652,,0,320,CIA-CLJ,50
CIA,KIV,W6,5461,1553,1735,,0,320,CIA-KIV,50
CIA,KTW,W6,5461,1553,671,,0,320,CIA-KTW,50
CIA,OTP,W6,5461,1553,1657,,0,320,CIA-OTP,50
CIA,TSR,W6,5461,1553,1663,,0,320,CIA-TSR,50
CLJ,BCN,W6,5461,1652,1218,,0,320,CLJ-BCN,18
CLJ,BGY,W6,5461,1652,1525,,0,320,CLJ-BGY,18
CLJ,BLQ,W6,5461,1652,1538,,0,320,CLJ-BLQ,18
CLJ,BVA,W6,5461,1652,1367,,0,320,CLJ-BVA,18
CLJ,CIA,W6,5461,1652,1553,,0,320,CLJ-CIA,18
CLJ,CRL,W6,5461,1652,304,,0,320,CLJ-CRL,18
CLJ,DTM,W6,5461,1652,373,,0,320,CLJ-DTM,18
CLJ,EIN,W6,5461,1652,585,,0,320,CLJ-EIN,18
CLJ,LTN,W6,5461,1652,492,,0,320,CLJ-LTN,18
CLJ,MAD,W6,5461,1652,1229,,0,320,CLJ-MAD,18
CLJ,TLV,W6,5461,1652,1590,,0,320,CLJ-TLV,18
CLJ,TSF,W6,5461,1652,1539,,0,320,CLJ-TSF,18
CLJ,VLC,W6,5461,1652,1246,,0,320,CLJ-VLC,18
CLJ,ZAZ,W6,5461,1652,1252,,0,320,CLJ-ZAZ,18
CRA,BGY,W6,5461,1654,1525,,0,320,CRA-BGY,2
CRA,LTN,W6,5461,1654,492,,0,320,CRA-LTN,2
CRL,BEG,W6,5461,304,1739,,0,320,CRL-BEG,83
CRL,CLJ,W6,5461,304,1652,,0,320,CRL-CLJ,83
CRL,LJU,W6,5461,304,1569,,0,320,CRL-LJU,83
CRL,OTP,W6,5461,304,1657,,0,320,CRL-OTP,83
CRL,SKP,W6,5461,304,1737,,0,320,CRL-SKP,83
CRL,SOF,W6,5461,304,1194,,0,320,CRL-SOF,83
CRL,WAW,W6,5461,304,679,,0,320,CRL-WAW,83
CTA,BUD,W6,5461,1509,1489,,0,320,CTA-BUD,47
CTA,OTP,W6,5461,1509,1657,,0,320,CTA-OTP,47
CUF,OTP,W6,5461,1534,1657,,0,320,CUF-OTP,5
DEB,EIN,W6,5461,1490,585,,0,320,DEB-EIN,2
DEB,LTN,W6,5461,1490,492,,0,320,DEB-LTN,2
DSA,GDN,W6,5461,5562,668,,0,320,DSA-GDN,8
DSA,KTW,W6,5461,5562,671,,0,320,DSA-KTW,8
DSA,POZ,W6,5461,5562,674,,0,320,DSA-POZ,8
DSA,VNO,W6,5461,5562,3959,,0,320,DSA-VNO,8
DSA,WAW,W6,5461,5562,679,,0,320,DSA-WAW,8
DSA,WRO,W6,5461,5562,680,,0,320,DSA-WRO,8
DTM,BEG,W6,5461,373,1739,,0,320,DTM-BEG,28
DTM,BUD,W6,5461,373,1489,,0,320,DTM-BUD,28
DTM,CLJ,W6,5461,373,1652,,0,320,DTM-CLJ,28
DTM,GDN,W6,5461,373,668,,0,320,DTM-GDN,28
DTM,KTW,W6,5461,373,671,,0,320,DTM-KTW,28
DTM,OTP,W6,5461,373,1657,,0,320,DTM-OTP,28
DTM,SKP,W6,5461,373,1737,,0,320,DTM-SKP,28
DTM,SOF,W6,5461,373,1194,,0,320,DTM-SOF,28
DTM,TSR,W6,5461,373,1663,,0,320,DTM-TSR,28
DTM,VNO,W6,5461,373,3959,,0,320,DTM-VNO,28
DWC,BUD,W6,5461,8076,1489,,0,320,DWC-BUD,40
DWC,OTP,W6,5461,8076,1657,,0,320,DWC-OTP,40
DWC,SOF,W6,5461,8076,1194,,0,320,DWC-SOF,40
EIN,BEG,W6,5461,585,1739,,0,320,EIN-BEG,62
EIN,BUD,W6,5461,585,1489,,0,320,EIN-BUD,62
EIN,CLJ,W6,5461,585,1652,,0,320,EIN-CLJ,62
EIN,DEB,W6,5461,585,1490,,0,320,EIN-DEB,62
EIN,GDN,W6,5461,585,668,,0,320,EIN-GDN,62
EIN,KTW,W6,5461,585,671,,0,320,EIN-KTW,62
EIN,OTP,W6,5461,585,1657,,0,320,EIN-OTP,62
EIN,RIX,W6,5461,585,3953,,0,320,EIN-RIX,62
EIN,SKP,W6,5461,585,1737,,0,320,EIN-SKP,62
EIN,SOF,W6,5461,585,1194,,0,320,EIN-SOF,62
EIN,VNO,W6,5461,585,3959,,0,320,EIN-VNO,62
EIN,WAW,W6,5461,585,679,,0,320,EIN-WAW,62
FCO,GDN,W6,5461,1555,668,,0,320,FCO-GDN,157
FCO,VNO,W6,5461,1555,3959,,0,320,FCO-VNO,157
FMM,BEG,W6,5461,3986,1739,,0,320,FMM-BEG,21
FMM,SKP,W6,5461,3986,1737,,0,320,FMM-SKP,21
GDN,AES,W6,5461,668,630,,0,320,GDN-AES,47
GDN,BCN,W6,5461,668,1218,,0,320,GDN-BCN,47
GDN,BGO,W6,5461,668,636,,0,320,GDN-BGO,47
GDN,BGY,W6,5461,668,1525,,0,320,GDN-BGY,47
GDN,BVA,W6,5461,668,1367,,0,320,GDN-BVA,47
GDN,CGN,W6,5461,668,344,,0,320,GDN-CGN,47
GDN,DSA,W6,5461,668,5562,,0,320,GDN-DSA,47
GDN,DTM,W6,5461,668,373,,0,320,GDN-DTM,47
GDN,EIN,W6,5461,668,585,,0,320,GDN-EIN,47
GDN,FCO,W6,5461,668,1555,,0,320,GDN-FCO,47
GDN,GLA,W6,5461,668,534,,0,320,GDN-GLA,47
GDN,GSE,W6,5461,668,691,,0,320,GDN-GSE,47
GDN,HAU,W6,5461,668,645,,0,320,GDN-HAU,47
GDN,KRS,W6,5461,668,638,,0,320,GDN-KRS,47
GDN,LBC,W6,5461,668,364,,0,320,GDN-LBC,47
GDN,LPL,W6,5461,668,491,,0,320,GDN-LPL,47
GDN,LTN,W6,5461,668,492,,0,320,GDN-LTN,47
GDN,MMX,W6,5461,668,708,,0,320,GDN-MMX,47
GDN,NYO,W6,5461,668,699,,0,320,GDN-NYO,47
GDN,SVG,W6,5461,668,666,,0,320,GDN-SVG,47
GDN,TKU,W6,5461,668,460,,0,320,GDN-TKU,47
GDN,TRD,W6,5461,668,665,,0,320,GDN-TRD,47
GDN,TRF,W6,5461,668,664,,0,320,GDN-TRF,47
GLA,GDN,W6,5461,534,668,,0,320,GLA-GDN,63
GLA,WAW,W6,5461,534,679,,0,320,GLA-WAW,63
GSE,BEG,W6,5461,691,1739,,0,320,GSE-BEG,20
GSE,BUD,W6,5461,691,1489,,0,320,GSE-BUD,20
GSE,GDN,W6,5461,691,668,,0,320,GSE-GDN,20
GSE,SKP,W6,5461,691,1737,,0,320,GSE-SKP,20
GSE,TZL,W6,5461,691,\N,,0,320,GSE-TZL,20
GSE,WAW,W6,5461,691,679,,0,320,GSE-WAW,20
GYD,BUD,W6,5461,2922,1489,,0,320,GYD-BUD,39
HAU,GDN,W6,5461,645,668,,0,320,HAU-GDN,10
HHN,BUD,W6,5461,355,1489,,0,320,HHN-BUD,47
HHN,KTW,W6,5461,355,671,,0,320,HHN-KTW,47
HHN,SKP,W6,5461,355,1737,,0,320,HHN-SKP,47
HHN,SOF,W6,5461,355,1194,,0,320,HHN-SOF,47
HRK,WAW,W6,5461,6105,679,,0,320,HRK-WAW,9
IEV,BUD,W6,5461,2944,1489,,0,320,IEV-BUD,20
IEV,LTN,W6,5461,2944,492,,0,320,IEV-LTN,20
KIV,CIA,W6,5461,1735,1553,,0,320,KIV-CIA,25
KIV,TSF,W6,5461,1735,1539,,0,320,KIV-TSF,25
KRS,GDN,W6,5461,638,668,,0,320,KRS-GDN,8
KSC,LTN,W6,5461,1746,492,,0,320,KSC-LTN,4
KTW,BCN,W6,5461,671,1218,,0,320,KTW-BCN,27
KTW,BGO,W6,5461,671,636,,0,320,KTW-BGO,27
KTW,BGY,W6,5461,671,1525,,0,320,KTW-BGY,27
KTW,BVA,W6,5461,671,1367,,0,320,KTW-BVA,27
KTW,CGN,W6,5461,671,344,,0,320,KTW-CGN,27
KTW,CIA,W6,5461,671,1553,,0,320,KTW-CIA,27
KTW,DSA,W6,5461,671,5562,,0,320,KTW-DSA,27
KTW,DTM,W6,5461,671,373,,0,320,KTW-DTM,27
KTW,EIN,W6,5461,671,585,,0,320,KTW-EIN,27
KTW,HHN,W6,5461,671,355,,0,320,KTW-HHN,27
KTW,KUT,W6,5461,671,3972,,0,320,KTW-KUT,27
KTW,LTN,W6,5461,671,492,,0,320,KTW-LTN,27
KTW,MMX,W6,5461,671,708,,0,320,KTW-MMX,27
KTW,NAP,W6,5461,671,1561,,0,320,KTW-NAP,27
KTW,NYO,W6,5461,671,699,,0,320,KTW-NYO,27
KTW,SVG,W6,5461,671,666,,0,320,KTW-SVG,27
KTW,TLV,W6,5461,671,1590,,0,320,KTW-TLV,27
KTW,TRF,W6,5461,671,664,,0,320,KTW-TRF,27
KUT,KTW,W6,5461,3972,671,,0,320,KUT-KTW,8
KUT,VNO,W6,5461,3972,3959,,0,320,KUT-VNO,8
KUT,WAW,W6,5461,3972,679,,0,320,KUT-WAW,8
